Appliances,Lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
80,0,22.5666666667,40.0966666667,21.4633333333,40.6633333333,23,39.09,20.39,41.9666666667,20.39,62.66,11,45.0333333333,20.9633333333,37.9,23.2,43.96,20.29,43.0966666667,9.0333333333,751.3666666667,75.3333333333,9.6666666667,40,4.9
70,0,22.5,39.76,21.39,40.39,23,38.9633333333,20.39,41.6333333333,20.39,62.1933333333,11.1266666667,41.5,20.9633333333,37.5666666667,23.2,43.4266666667,20.29,42.6333333333,9.15,751.35,74.5,10,40,4.85
70,0,22.5,39.5666666667,21.4266666667,40.0266666667,23,38.9,20.39,41.4333333333,20.29,61.5933333333,11.4666666667,42.83,21,37.3333333333,23.2,42.8333333333,20.29,42.5,9.2666666667,751.3333333333,73.6666666667,10.3333333333,40,4.8
70,0,22.5666666667,39.3633333333,21.5,39.8266666667,23,38.8266666667,20.4266666667,41.1633333333,20.29,60.7933333333,11.86,41.6966666667,21.0666666667,37.2,23.2,42.5,20.29,42.73,9.3833333333,751.3166666667,72.8333333333,10.6666666667,40,4.75
60,0,22.5666666667,39.23,21.5333333333,39.56,23,38.7,20.5,41.03,20.29,59.3,12.4,38.1633333333,21.0333333333,36.9666666667,23.23,42.06,20.29,42.8633333333,9.5,751.3,72,11,40,4.7
70,0,22.6,39.06,21.6,39.36,23,38.6266666667,20.5,40.8333333333,20.23,58.36,12.66,38.2966666667,21.1,36.7666666667,23.29,41.8,20.29,42.79,9.8,751.2833333333,71,10.6666666667,38.1666666667,4.7666666667
70,0,22.6,38.9333333333,21.6333333333,39.09,23,38.5,20.5,40.6266666667,20.23,57.2666666667,12.8666666667,38.1333333333,21.1,36.6333333333,23.29,41.5266666667,20.29,42.79,10.1,751.2666666667,70,10.3333333333,36.3333333333,4.8333333333
80,0,22.6,38.79,21.7,39.03,23,38.5,20.6,40.5,20.23,56.6,13.1266666667,35.3933333333,21.1666666667,36.4333333333,23.29,41.2666666667,20.29,42.7233333333,10.4,751.25,69,10,34.5,4.9
80,0,22.6,38.695,21.7,38.76,22.9633333333,38.4666666667,20.55,40.3975,20.2,55.7666666667,13.16,32.3233333333,21.2,36.1333333333,23.3566666667,40.93,20.29,42.59,10.7,751.2333333333,68,9.6666666667,32.6666666667,4.9666666667
70,0,22.6,38.53,21.7,38.6266666667,22.9725,38.4,20.6,40.23,20.2,55,13.1,32.93,21.2,35.86,23.29,40.6566666667,20.29,42.545,11,751.2166666667,67,9.3333333333,30.8333333333,5.0333333333
80,0,22.6,38.4,21.7,38.43,22.9266666667,38.3266666667,20.6,40.06,20.1333333333,54.2266666667,13.3266666667,32.2666666667,21.2,35.7,23.3233333333,40.3633333333,20.29,42.4666666667,11.3,751.2,66,9,29,5.1
60,0,22.6,38.3266666667,21.7,38.23,22.9266666667,38.2,20.6,40,20.1666666667,53.46,13.7333333333,31,21.26,35.5666666667,23.39,40.0475,20.29,42.2666666667,11.45,751.2166666667,65,9,30.8333333333,5.0333333333
70,0,22.6,38.1633333333,21.7,38.1333333333,23,38.2,20.6,39.8633333333,20.1666666667,52.9266666667,13.6666666667,29.5333333333,21.23,35.29,23.39,39.7666666667,20.29,42.0266666667,11.6,751.2333333333,64,9,32.6666666667,4.9666666667
70,0,22.6,38.03,21.7675,37.925,22.9633333333,38.09,20.6,39.79,20.2,52.2666666667,13.845,27.47,21.29,35.23,23.5,39.6333333333,20.29,41.7666666667,11.75,751.25,63,9,34.5,4.9
60,0,22.6,37.9,21.73,37.7666666667,22.89,38.09,20.6,39.7,20.2,51.8,13.6666666667,26.4333333333,21.39,34.9666666667,23.5,39.4333333333,20.29,41.59,11.9,751.2666666667,62,9,36.3333333333,4.8333333333
70,0,22.6666666667,37.9,21.7,37.6633333333,22.89,38,20.6,39.6266666667,20.1666666667,51.2966666667,13.6,24.0666666667,21.39,34.7666666667,23.5,39.1633333333,20.29,41.53,12.05,751.2833333333,61,9,38.1666666667,4.7666666667
60,0,22.6333333333,37.7,21.7,37.59,22.89,38,20.6,39.4666666667,20.1666666667,50.89,13.6,24.5266666667,21.39,34.545,23.5,39.03,20.29,41.5,12.2,751.3,60,9,40,4.7
50,0,22.6333333333,37.6266666667,21.7,37.4666666667,22.89,37.9666666667,20.6,39.4,20.2,50.6333333333,13.93,26.3,21.4266666667,34.4666666667,23.6,38.8633333333,20.29,41.4333333333,12.1333333333,751.2166666667,59.5,9,40,4.4833333333
50,0,22.7,37.56,21.76,37.4,22.89,37.9,20.6,39.26,20.2,50.36,14.19,23.1666666667,21.5,34.1933333333,23.6666666667,38.79,20.29,41.0266666667,12.0666666667,751.1333333333,59,9,40,4.2666666667
60,0,22.7,37.4333333333,21.7,37.29,22.89,37.8633333333,20.6,39.1266666667,20.2,49.99,14.0666666667,19.3933333333,21.6,33.8633333333,23.7,38.56,20.29,40.9666666667,12,751.05,58.5,9,40,4.05
70,0,22.7,37.26,21.7,37.23,22.8233333333,37.73,20.6666666667,39.1633333333,20.2,49.6566666667,14.0666666667,20.46,21.6,33.73,23.7,38.36,20.29,40.79,11.9333333333,750.9666666667,58,9,40,3.8333333333
70,0,22.76,37.2,21.7,37.1633333333,22.79,37.7,20.6666666667,39.09,20.2,49.3333333333,14.2266666667,20.5666666667,21.7,33.6333333333,23.79,38.2233333333,20.29,40.73,11.8666666667,750.8833333333,57.5,9,40,3.6166666667
70,0,22.79,37.09,21.7,37.03,22.79,37.7,20.7,39,20.1333333333,49.0666666667,14.3,16.9666666667,21.76,33.4333333333,23.8566666667,38.09,20.29,40.6566666667,11.8,750.8,57,9,40,3.4
70,0,22.79,37.03,21.7,36.9666666667,22.79,37.7,20.7,38.9333333333,20.1,48.7233333333,14.4,17.1633333333,21.8233333333,33.2,23.89,37.8633333333,20.29,40.6566666667,11.9666666667,750.75,56.3333333333,9.3333333333,40,3.3833333333
60,0,22.79,36.8633333333,21.7,36.8266666667,22.8566666667,37.76,20.7,38.8633333333,20.1666666667,48.4633333333,14.66,18.29,21.89,33.0666666667,23.9633333333,37.73,20.3233333333,40.6266666667,12.1333333333,750.7,55.6666666667,9.6666666667,40,3.3666666667
70,0,22.8566666667,36.79,21.7,36.7,22.8233333333,37.8266666667,20.7,38.79,20.1,48.2233333333,14.7333333333,17.33,21.89,32.8633333333,24,37.56,20.39,40.7,12.3,750.65,55,10,40,3.35
60,0,22.89,36.76,21.7,36.6266666667,22.8233333333,37.7666666667,20.79,38.7,20.1,48.03,14.66,16.73,21.89,32.73,24,37.4333333333,20.29,40.5,12.4666666667,750.6,54.3333333333,10.3333333333,40,3.3333333333
80,0,22.89,36.6725,21.7,36.5257142857,22.8566666667,37.76,20.79,38.6725,20.1666666667,47.76,14.4633333333,15.5566666667,21.89,32.5,24.1,37.3633333333,20.3566666667,40.4333333333,12.6333333333,750.55,53.6666666667,10.6666666667,40,3.3166666667
70,0,22.89,36.6633333333,21.7,36.4333333333,22.865,37.745,20.79,38.59,20.1666666667,47.6266666667,14.4633333333,15.89,21.9633333333,32.4333333333,24.1,37.23,20.39,40.345,12.8,750.5,53,11,40,3.3
60,0,22.89,36.7,21.7,36.29,22.89,37.7,20.79,38.56,20.2,47.345,14.4266666667,16.66,22,32.26,24.1333333333,37.06,20.39,40.2,12.75,750.45,53.3333333333,10.8333333333,40,3.3333333333
80,0,22.89,36.7,21.7,36.3633333333,22.89,37.7,20.79,38.5,20.2,47.06,14.4266666667,15.7333333333,22.0666666667,32.2,24.2,36.9333333333,20.39,40.1266666667,12.7,750.4,53.6666666667,10.6666666667,40,3.3666666667
60,0,22.89,36.6633333333,21.6666666667,36.4,22.89,37.7,20.79,38.4,20.2,46.9333333333,14.04,14.845,22.2,32.06,24.29,36.8633333333,20.39,40.1266666667,12.65,750.35,54,10.5,40,3.4
70,0,22.89,36.53,21.6,36.4,22.89,37.7,20.79,38.4,20.1,46.76,13.69,15.8333333333,22.1333333333,31.9266666667,24.29,36.695,20.39,40.2,12.6,750.3,54.3333333333,10.3333333333,40,3.4333333333
60,0,22.89,36.3633333333,21.6,36.4,22.89,37.6266666667,20.79,38.4,20.1666666667,46.6266666667,13.7633333333,17.0933333333,22.1,31.8566666667,24.29,36.59,20.3233333333,40.1333333333,12.55,750.25,54.6666666667,10.1666666667,40,3.4666666667
70,0,22.89,36.29,21.5,36.4,22.89,37.6633333333,20.79,38.4,20.1666666667,46.4666666667,13.3966666667,17.0333333333,22.0333333333,31.79,24.2,36.5,20.3233333333,40,12.5,750.2,55,10,40,3.5
60,0,22.89,36.29,21.5,36.4,22.89,37.59,20.76,38.29,20.1,46.3266666667,13.0633333333,17.2266666667,21.945,31.7,24.1333333333,36.5,20.39,39.9,12.4,750.15,55.1666666667,9.8333333333,40,3.4666666667
60,0,22.8233333333,36.23,21.3566666667,36.4,22.89,37.56,20.7,38.29,20.1,46.2233333333,12.7933333333,20.7633333333,21.89,31.79,24.1,36.53,20.39,39.8266666667,12.3,750.1,55.3333333333,9.6666666667,40,3.4333333333
80,0,22.79,36.1266666667,21.29,36.4666666667,22.89,37.5,20.7,38.4,20.1666666667,46.03,11.9933333333,30.63,21.89,31.93,24.0333333333,36.59,20.3233333333,39.79,12.2,750.05,55.5,9.5,40,3.4
120,10,22.79,36.26,21.29,36.6933333333,22.89,37.5,20.7,38.4666666667,20.2,45.9,11.03,38.6966666667,21.89,32.3,24,36.7266666667,20.3233333333,39.79,12.1,750,55.6666666667,9.3333333333,40,3.3666666667
140,0,22.79,36.4333333333,21.29,37.0266666667,22.89,37.4333333333,20.7,38.89,20.2,45.8266666667,10.83,40.9566666667,21.8233333333,32.56,24.0666666667,37.3333333333,20.29,39.8266666667,12,749.95,55.8333333333,9.1666666667,40,3.3333333333
140,0,22.79,36.56,21.2,37.2666666667,22.89,37.3633333333,20.7,39.2233333333,20.1666666667,45.8266666667,10.8,38.1,21.79,32.7,24.1,37.8,20.29,39.9,11.9,749.9,56,9,40,3.3
160,0,22.73,36.7,21.1333333333,37.4666666667,22.89,37.29,20.7,39.4333333333,20.1666666667,45.9,10.8,35.1666666667,21.79,32.7,24.1,38,20.29,40,11.5833333333,749.9,58.8333333333,8.5,40,3.6333333333
180,0,22.73,36.7,21.1,37.59,22.89,37.29,20.76,39.56,20.2,45.9333333333,10.9333333333,31.5933333333,21.7,32.6333333333,24.1333333333,38.09,20.29,40,11.2666666667,749.9,61.6666666667,8,40,3.9666666667
160,0,22.7,36.7,21.0333333333,37.59,22.89,37.29,20.79,39.6266666667,20.2,46,10.5266666667,33.7266666667,21.7,32.5,24.26,38.1633333333,20.29,40.1266666667,10.95,749.9,64.5,7.5,40,4.3
160,0,22.7,36.7,20.9633333333,37.6266666667,22.89,37.26,20.8566666667,39.76,20.2,46,10,36.7666666667,21.6666666667,32.56,24.29,38.4633333333,20.29,40.26,10.6333333333,749.9,67.3333333333,7,40,4.6333333333
140,0,22.6666666667,36.79,20.89,37.76,22.89,37.2,20.8233333333,39.6633333333,20.2,46.06,9.6,38.6933333333,21.6,32.56,24.3566666667,38.7966666667,20.29,40.3633333333,10.3166666667,749.9,70.1666666667,6.5,40,4.9666666667
120,10,22.6,36.8633333333,20.79,37.8266666667,22.79,37.2,20.89,39.4475,20.2,46.09,9.1266666667,40.96,21.6,32.59,24.29,39.4333333333,20.29,40.23,10,749.9,73,6,40,5.3
110,0,22.6,36.845,20.73,37.9666666667,22.79,37.2,20.8233333333,39.3266666667,20.1333333333,46.1633333333,8.8666666667,42.6266666667,21.6,32.59,24.3566666667,39.6333333333,20.29,39.745,9.8333333333,749.9333333333,72.6666666667,6.1666666667,40,5.0833333333
90,0,22.6,37,20.7,38.33,22.79,37.045,20.79,39.29,20.2,46.245,8.66,44.5266666667,21.5,32.73,24.29,39.49,20.29,39.5,9.6666666667,749.9666666667,72.3333333333,6.3333333333,40,4.8666666667
90,0,22.6,37.06,20.6333333333,38.7966666667,22.79,36.9333333333,20.79,39.29,20.2,46.1633333333,8.4975,45.4225,21.5,32.73,24.29,39.1566666667,20.29,39.4333333333,9.5,750,72,6.5,40,4.65
80,0,22.6,37.1266666667,20.5666666667,39.1566666667,22.79,37,20.79,39.2,20.2,46.09,8.4633333333,46.8966666667,21.5,32.79,24.2,38.6333333333,20.29,39.2,9.3333333333,750.0333333333,71.6666666667,6.6666666667,40,4.4333333333
80,0,22.6,37.26,20.5,39.43,22.79,37.03,20.79,39.2,20.1666666667,46.06,8.39,47.2933333333,21.4266666667,32.79,24.2,38.36,20.29,39.1266666667,9.1666666667,750.0666666667,71.3333333333,6.8333333333,40,4.2166666667
80,0,22.5,37.36,20.5,39.69,22.79,37.09,20.76,39.29,20.1,45.9333333333,8.4633333333,48.1666666667,21.39,32.79,24.2,38.045,20.26,38.93,9,750.1,71,7,40,4
80,0,22.5,37.5,20.39,40.03,22.79,37.09,20.7,39.29,20.1,45.9,8.5333333333,49.1,21.39,32.8633333333,24.1,37.8633333333,20.26,38.79,8.9333333333,750.1,71.5,6.8333333333,40,4.0333333333
70,0,22.5,37.59,20.3233333333,40.2966666667,22.79,37.1633333333,20.7,39.4,20.1,45.8266666667,8.6,49.4333333333,21.3566666667,32.9,24.0333333333,37.6566666667,20.2,38.59,8.8666666667,750.1,72,6.6666666667,40,4.0666666667
70,0,22.5,37.6633333333,20.29,40.6566666667,22.79,37.2,20.7,39.4666666667,20.1,45.76,8.4333333333,48.6933333333,21.29,32.975,24,37.5,20.2,38.53,8.8,750.1,72.5,6.5,40,4.1
60,0,22.5,37.79,20.23,40.79,22.73,37.2,20.7,39.5,20.1,45.7,8.1666666667,49.4933333333,21.29,33,23.9266666667,37.4333333333,20.2,38.4666666667,8.7333333333,750.1,73,6.3333333333,40,4.1333333333
80,0,22.5,37.8633333333,20.2,41.03,22.7,37.29,20.7,39.56,20.1,45.59,8,51.0666666667,21.29,33.09,23.9633333333,37.29,20.2,38.3266666667,8.6666666667,750.1,73.5,6.1666666667,40,4.1666666667
100,20,22.39,37.9333333333,20.2,41.1633333333,22.7,37.29,20.6,39.53,20.1,45.59,8,51.6,21.23,33.1633333333,23.89,37.3633333333,20.2,38.26,8.6,750.1,74,6,40,4.2
90,10,22.39,38.06,20.1,41.09,22.7,37.3266666667,20.6666666667,39.8633333333,20.2,46.2,8,52.06,21.29,33.53,23.89,38.03,20.2,38.2,8.5833333333,750.0333333333,74.6666666667,6.1666666667,40,4.3166666667
90,0,22.39,38.23,20.1,41.03,22.7,37.4666666667,20.7,40.09,20.2,46.1266666667,8,51.8,21.29,34.1233333333,23.89,38.1633333333,20.2,38.53,8.5666666667,749.9666666667,75.3333333333,6.3333333333,40,4.4333333333
80,0,22.39,38.29,20.0666666667,40.9666666667,22.73,37.6266666667,20.6333333333,40.03,20.2,46.2666666667,7.9,51.1,21.29,34.5666666667,23.79,38.4,20.2,38.99,8.55,749.9,76,6.5,40,4.55
90,0,22.29,38.29,20,40.9,22.79,37.7,20.6,39.9,20.1333333333,46.4666666667,7.9666666667,50.6933333333,21.3566666667,34.9,23.73,38.3266666667,20.2,39.3266666667,8.5333333333,749.8333333333,76.6666666667,6.6666666667,40,4.6666666667
70,0,22.29,38.3633333333,19.9633333333,40.9,22.79,37.73,20.6,39.8266666667,20.1,46.6266666667,8,50.2,21.39,35.2666666667,23.7,38.1333333333,20.2,39.4,8.5166666667,749.7666666667,77.3333333333,6.8333333333,40,4.7833333333
80,0,22.29,38.4,19.89,40.9,22.79,37.79,20.6,39.79,20.1,46.76,8.1266666667,50.26,21.39,35.4666666667,23.7,37.86,20.23,39.6566666667,8.5,749.7,78,7,40,4.9
90,0,22.29,38.3266666667,19.8566666667,40.8633333333,22.8566666667,37.9,20.575,39.7225,20.1,46.8266666667,8.19,50.1333333333,21.39,35.5666666667,23.6,37.6266666667,20.23,39.79,8.45,749.6,77.8333333333,6.8333333333,40,4.8166666667
90,0,22.2,38.29,19.79,40.8633333333,22.79,37.9666666667,20.5,39.7,20.1,46.9,8.19,50.1333333333,21.39,35.8333333333,23.6666666667,37.8333333333,20.245,39.995,8.4,749.5,77.6666666667,6.6666666667,40,4.7333333333
80,0,22.2,38.29,19.76,40.9333333333,22.89,38.045,20.5,39.6266666667,20.1,46.9333333333,8.145,49.345,21.39,36.23,23.7,38.1266666667,20.29,40.23,8.35,749.4,77.5,6.5,40,4.65
80,0,22.1333333333,38.29,19.7,41,22.89,38.1266666667,20.5,39.6266666667,20.075,47,8.3,48.4233333333,21.39,36.3633333333,23.76,38.3333333333,20.23,40.3633333333,8.3,749.3,77.3333333333,6.3333333333,40,4.5666666667
90,0,22.1,38.29,19.7,41.1266666667,22.89,38.2,20.39,39.5,20.0666666667,47.06,8.2266666667,48.2233333333,21.39,36.6266666667,23.79,38.6566666667,20.26,40.59,8.25,749.2,77.1666666667,6.1666666667,40,4.4833333333
70,0,22.1,38.29,19.6333333333,41.1266666667,22.9266666667,38.1266666667,20.39,39.5,20,47.03,8.1,48.7266666667,21.39,36.76,23.79,38.8633333333,20.26,40.7233333333,8.2,749.1,77,6,40,4.4
80,0,22.0666666667,38.26,19.6,41.2,23,38.2,20.39,39.5,20,47.09,8.1,49.1333333333,21.39,36.79,23.8233333333,39.1566666667,20.23,40.8266666667,8.2333333333,749,76.8333333333,6.3333333333,40,4.3833333333
60,0,22,38.2,19.525,41.2675,22.9633333333,38.2,20.39,39.5,20,47.09,8.1,49.3,21.39,36.93,23.89,39.3633333333,20.29,40.9666666667,8.2666666667,748.9,76.6666666667,6.6666666667,40,4.3666666667
50,0,22,38.2,19.5,41.29,22.9633333333,38.2,20.39,39.5,20,47.09,8.0333333333,49.5,21.39,37.03,23.89,39.6,20.29,41.1266666667,8.3,748.8,76.5,7,40,4.35
60,0,22,38.26,19.4266666667,41.3266666667,22.89,38.2,20.39,39.5,20,47.2,8,49.7233333333,21.39,37.2225,23.89,39.86,20.29,41.26,8.3333333333,748.7,76.3333333333,7.3333333333,40,4.3333333333
60,0,22,38.29,19.4266666667,41.4,22.9633333333,38.26,20.3566666667,39.4,20,47.2,8,49.1966666667,21.39,37.4666666667,23.89,40.1933333333,20.29,41.3266666667,8.3666666667,748.6,76.1666666667,7.6666666667,40,4.3166666667
60,0,21.9266666667,38.29,19.39,41.4333333333,22.9266666667,38.29,20.29,39.4,20,47.23,8.1,48.7333333333,21.39,37.6266666667,23.79,40.4333333333,20.29,41.4,8.4,748.5,76,8,40,4.3
70,0,21.89,38.29,19.39,41.5,23,38.29,20.29,39.4,20,47.29,8.16,48.0666666667,21.39,37.7,23.79,40.56,20.29,41.53,8.4333333333,748.35,75.6666666667,8,40,4.2833333333
60,0,21.89,38.29,19.29,41.5,23,38.29,20.29,39.4,20,47.29,8.33,47.2566666667,21.39,37.6633333333,23.7,40.59,20.29,41.59,8.4666666667,748.2,75.3333333333,8,40,4.2666666667
60,0,21.8566666667,38.29,19.29,41.56,23,38.29,20.26,39.29,20,47.29,8.39,46.2566666667,21.39,37.59,23.7,40.6633333333,20.29,41.7,8.5,748.05,75,8,40,4.25
50,0,21.79,38.29,19.26,41.56,23,38.29,20.2,39.29,20,47.3633333333,8.4266666667,44.89,21.39,37.59,23.6666666667,40.8266666667,20.29,41.76,8.5333333333,747.9,74.6666666667,8,40,4.2333333333
60,0,21.79,38.29,19.2,41.5,23,38.29,20.26,39.26,20,47.3633333333,8.5,44.89,21.39,37.6633333333,23.6,40.9666666667,20.29,41.8266666667,8.5666666667,747.75,74.3333333333,8,40,4.2166666667
50,0,21.79,38.29,19.2,41.5,23,38.3266666667,20.2,39.2,20,47.4,8.6,43.8266666667,21.39,37.7666666667,23.6,41.3,20.29,41.9,8.6,747.6,74,8,40,4.2
60,0,21.7,38.29,19.2,41.56,23,38.3266666667,20.26,39.26,20,47.4,8.66,42.9,21.39,37.9666666667,23.6,41.56,20.29,41.9333333333,8.6666666667,747.45,73.5,8.1666666667,40,4.15
60,0,21.7,38.29,19.1333333333,41.59,23,38.3266666667,20.2,39.2,19.89,47.4,8.745,42.645,21.39,38,23.5666666667,41.73,20.29,42,8.7333333333,747.3,73,8.3333333333,40,4.1
70,0,21.7,38.29,19.1333333333,41.59,23,38.3266666667,20.2,39.2,19.9633333333,47.4666666667,8.83,41.53,21.39,38,23.5,41.8633333333,20.29,42.09,8.8,747.15,72.5,8.5,40,4.05
60,0,21.7,38.29,19.1,41.59,23,38.4,20.2,39.2,19.9266666667,47.4,8.89,41.59,21.39,37.9666666667,23.5,42.09,20.29,42.1266666667,8.8666666667,747,72,8.6666666667,40,4
60,0,21.7,38.29,19.1,41.59,23,38.4,20.2,39.1266666667,19.9175,47.475,9,40.7333333333,21.39,37.8266666667,23.5,42.2233333333,20.29,42.2,8.9333333333,746.85,71.5,8.8333333333,40,3.95
70,0,21.7,38.29,19.1,41.6633333333,23,38.4,20.1666666667,39.1266666667,19.89,47.5,9,40.66,21.39,37.7,23.39,42.23,20.29,42.23,9,746.7,71,9,40,3.9
60,0,21.7,38.29,19.1,41.6633333333,23,38.4,20.1,39.1266666667,19.9633333333,47.5,9,40.29,21.39,37.7,23.39,42.43,20.29,42.29,9,746.5166666667,71.1666666667,9,40,3.95
60,0,21.6,38.29,19,41.59,23,38.4,20.1,39.09,19.9633333333,47.5,8.9266666667,40.29,21.39,37.8266666667,23.39,42.56,20.29,42.29,9,746.3333333333,71.3333333333,9,40,4
50,0,21.6,38.29,19.05,41.645,23,38.4,20.1,39.09,19.9633333333,47.5,8.86,39.56,21.39,37.9,23.39,42.56,20.29,42.3633333333,9,746.15,71.5,9,40,4.05
60,0,21.6,38.26,19,41.59,22.9266666667,38.4,20.1,39.09,19.9633333333,47.5,8.8,39.4333333333,21.39,38,23.29,42.59,20.29,42.4,9,745.9666666667,71.6666666667,9,40,4.1
60,0,21.6,38.26,19,41.56,22.89,38.4,20.1,39.09,20,47.5,8.8,39.4666666667,21.39,38,23.29,42.59,20.29,42.4666666667,9,745.7833333333,71.8333333333,9,40,4.15
60,0,21.6,38.2,19,41.56,22.89,38.4,20.1,39.09,19.9266666667,47.5,8.86,39.1333333333,21.39,38.045,23.29,42.59,20.29,42.5,9,745.6,72,9,40,4.2
70,0,21.6,38.2,18.9633333333,41.56,22.79,38.29,20.1,39.09,19.89,47.5,8.9266666667,38.36,21.39,38.09,23.23,42.6566666667,20.29,42.56,8.9666666667,745.3833333333,72,9.1666666667,40,4.15
50,0,21.5,38.2,18.89,41.5,22.79,38.29,20.1,39,19.89,47.5,9,38.56,21.39,38.03,23.29,42.79,20.29,42.59,8.9333333333,745.1666666667,72,9.3333333333,40,4.1
70,0,21.5,38.2,18.9633333333,41.53,22.79,38.2,20.1,39,19.89,47.5,8.89,40.5266666667,21.3233333333,38.03,23.2,42.79,20.29,42.59,8.9,744.95,72,9.5,40,4.05
60,0,21.5,38.2,18.89,41.53,22.79,38.2,20.1,39,19.89,47.5,8.6966666667,42.7266666667,21.39,38.09,23.2,42.79,20.29,42.6266666667,8.8666666667,744.7333333333,72,9.6666666667,40,4
60,0,21.5,38.2,18.89,41.59,22.79,38.2,20.1,39,19.89,47.5,8.4633333333,45.3333333333,21.39,38.09,23.2,42.79,20.29,42.7,8.8333333333,744.5166666667,72,9.8333333333,40,3.95
50,0,21.5,38.2,18.89,41.59,22.79,38.2,20.1,39,19.89,47.5,8.1966666667,49.3933333333,21.39,38.1633333333,23.1333333333,42.79,20.29,42.7,8.8,744.3,72,10,40,3.9
60,0,21.5,38.2,18.89,41.7,22.7,38.2,20.0333333333,38.9333333333,19.89,47.5,7.795,54.145,21.39,38.23,23.1,42.8266666667,20.29,42.76,8.6666666667,744.1833333333,73.6666666667,10,44.1666666667,4.0833333333
60,0,21.5,38.2,18.8233333333,41.6266666667,22.7,38.2,20.0333333333,38.9633333333,19.89,47.5,7.56,56.66,21.39,38.23,23.1,42.9666666667,20.29,42.73,8.5333333333,744.0666666667,75.3333333333,10,48.3333333333,4.2666666667
50,0,21.5,38.26,18.79,41.6266666667,22.7,38.2,20.025,39.0225,19.89,47.5,7.4333333333,57.5266666667,21.3566666667,38.4,23.1,43.03,20.29,42.79,8.4,743.95,77,10,52.5,4.45
70,0,21.5,38.29,18.79,41.7,22.7,38.2,20,39,19.89,47.4333333333,7.3,57.2333333333,21.3566666667,38.4,23.1,43.1633333333,20.29,42.845,8.2666666667,743.8333333333,78.6666666667,10,56.6666666667,4.6333333333
60,0,21.4266666667,38.23,18.79,41.79,22.7,38.2,20,39,19.89,47.4,7.3,57.1,21.3566666667,38.4333333333,23.1,43.23,20.29,42.9,8.1333333333,743.7166666667,80.3333333333,10,60.8333333333,4.8166666667
60,0,21.39,38.2,18.79,41.79,22.7,38.1175,20,39,19.89,47.4,7.5,54.6966666667,21.3566666667,38.56,23.1,43.43,20.29,42.9,8,743.6,82,10,65,5
60,0,21.39,38.29,18.7,41.9,22.7,38.09,20,39,19.89,47.45,7.56,53.9633333333,21.3233333333,38.59,23,43.53,20.29,42.9333333333,7.9333333333,743.3333333333,81.6666666667,10.1666666667,60.8333333333,4.8833333333
60,0,21.39,38.29,18.7,41.9,22.73,38.09,20,39,19.89,47.5,7.7266666667,52.2633333333,21.3233333333,38.59,23.0666666667,43.8633333333,20.29,43,7.8666666667,743.0666666667,81.3333333333,10.3333333333,56.6666666667,4.7666666667
50,0,21.39,38.29,18.7,41.8266666667,22.79,38.1633333333,19.9266666667,39,19.89,47.5,7.9333333333,50.1233333333,21.3566666667,38.59,23,43.9,20.29,43,7.8,742.8,81,10.5,52.5,4.65
60,0,21.39,38.29,18.675,41.8725,22.79,38.2,19.9266666667,39,19.89,47.5,8.0333333333,49.36,21.29,38.59,23,43.9,20.29,43,7.7333333333,742.5333333333,80.6666666667,10.6666666667,48.3333333333,4.5333333333
50,0,21.29,38.29,18.6,41.79,22.79,38.2,19.89,39,19.89,47.5,8.1,47.6333333333,21.29,38.59,23,43.9,20.29,43.09,7.6666666667,742.2666666667,80.3333333333,10.8333333333,44.1666666667,4.4166666667
60,0,21.29,38.29,18.6,41.79,22.79,38.29,19.9633333333,39,19.89,47.5,8.19,46.4666666667,21.3566666667,38.59,23,43.9,20.29,43.09,7.6,742,80,11,40,4.3
50,0,21.29,38.29,18.6,41.79,22.79,38.29,19.89,38.9666666667,19.8233333333,47.4333333333,8.2633333333,46,21.29,38.5,23,43.9333333333,20.29,43.09,7.7166666667,741.8,78.8333333333,11.3333333333,40,4.2
40,0,21.29,38.29,18.6,41.79,22.79,38.29,19.89,38.9,19.79,47.4333333333,8.3,46.3266666667,21.29,38.5,23,44.0675,20.29,43.1633333333,7.8333333333,741.6,77.6666666667,11.6666666667,40,4.1
50,0,21.29,38.29,18.6,41.79,22.79,38.29,19.89,38.9,19.79,47.5,8.36,46.4666666667,21.29,38.4333333333,22.9266666667,44.03,20.29,43.2,7.95,741.4,76.5,12,40,4
40,0,21.29,38.29,18.6,41.79,22.79,38.29,19.89,38.9,19.79,47.5,8.39,45.2966666667,21.29,38.3266666667,22.89,44,20.29,43.2,8.0666666667,741.2,75.3333333333,12.3333333333,40,3.9
